PROVNUM,STATE,RESTOT,BEDCERT,OVERALL_RATING,TOTHRD,PTHRD,WEIGHTED_ALL_CYCLES_SCORE
335006,NY,238.6,280,1,3.2198,0.13047,212.6
335008,NY,386.4,455,2,5.45732,0.04512,60
335011,NY,252.1,264,3,3.03497,0.05404,24.8
335014,NY,233.6,240,4,3.59654,0.10659,13.6
335015,NY,352.2,366,5,3.31587,0,3.2
335017,NY,101.5,120,2,3.48139,0.19677,143.2
335019,NY,219.5,236,4,3.39336,0.17689,6.4
335020,NY,704.2,705,5,3.28418,0.06492,4.8
335022,NY,168,180,2,3.70199,0.11201,28
335023,NY,477.8,589,4,2.89129,0.02926,17.6
335024,NY,171.3,182,3,2.86502,0.06619,25.6
335027,NY,100.5,200,5,4.67216,0,4.8
335028,NY,368.8,400,2,2.93501,0.05999,126.8
335030,NY,114.7,122,5,3.19883,0.11471,3.2
335034,NY,132.2,138,2,4.06774,0.06086,122.8
335040,NY,66.1,76,1,2.58174,0.12285,28.8
335044,NY,97.2,100,3,2.72272,0.20977,38.8
335046,NY,217.1,231,4,4.5689,0.09935,21.6
335048,NY,71.8,77,4,3.36965,0.28028,19.2
335050,NY,347,362,5,4.26236,0.17271,1.6
335053,NY,291,305,4,4.24035,0.06805,13.6
335056,NY,83.1,92,4,4.65762,0.13169,7.2
335061,NY,44.2,46,5,3.45986,0.13969,3.2
335063,NY,702.3,815,4,3.48391,0.0367,27.2
335067,NY,175.9,195,3,3.90058,0.09987,36.8
335068,NY,115.4,120,5,4.06791,0.12992,17.6
335069,NY,40.1,48,4,3.86028,0.18822,16
335070,NY,227.1,240,2,3.16029,0.06269,26.4
335072,NY,83.1,85,3,4.82178,0.09162,28
335074,NY,,169,3,,,28.8
335077,NY,35.8,40,2,3.03023,0,70.4
335078,NY,137.8,200,5,3.57459,0.35574,0
335079,NY,167.1,175,4,3.04441,0.06456,4.8
335080,NY,291.4,315,4,2.8686,0.06873,22.4
335081,NY,434.5,470,3,3.80643,0.15044,40
335082,NY,210.5,229,2,3.60762,0.16796,58.4
335083,NY,160.5,175,2,2.92606,0.05329,22.4
335087,NY,83,82,2,2.79884,0.03765,15.2
335090,NY,114.5,120,4,4.03035,0.05774,24.8
335091,NY,172.7,176,1,3.6673,0.12302,44.8
335092,NY,160.3,1389,5,3.56846,0.01272,2.4
335093,NY,,196,2,,,13.6
335096,NY,124.5,146,1,3,0.11289,36
335097,NY,170.8,242,4,5.00476,0.04285,31.2
335098,NY,274.9,345,3,3.35606,0.09658,36.8
335100,NY,676.9,705,4,3.48607,0.04489,12.8
335103,NY,76.2,77,1,3.23013,0.12513,84.8
335104,NY,74.4,79,5,3.11081,0.13234,2.4
335105,NY,322.4,362,4,5.75713,0.16492,25.6
335108,NY,294.1,304,5,4.07585,0.05262,8
335110,NY,235.9,242,1,3.44217,0.0913,90.4
335112,NY,204.9,240,5,4.97673,0.15622,15.2
335125,NY,182.5,188,4,2.97286,0.07405,9.6
335127,NY,,135,1,,,45.6
335128,NY,145.6,160,4,4.54344,0.19026,35.2
335130,NY,170.9,179,5,3.42846,0.14344,8.8
335131,NY,135.3,148,4,2.98346,0.13797,4.8
335132,NY,494.9,527,5,3.62131,0.13036,10.4
335133,NY,222.9,227,5,,,0
335136,NY,565.7,583,2,3.75052,0.09068,71.2
335139,NY,90.3,100,5,3.13505,0.19386,12
335140,NY,95,102,5,4.45891,0.28137,12.8
335141,NY,96.9,102,4,3.24221,0.21906,12.8
335142,NY,140.5,146,2,3.60997,0.06584,28
335143,NY,135.1,143,2,3.06649,0.05687,214.2
335146,NY,,200,5,,,2.4
335148,NY,183.2,203,3,3.41286,0.13012,12.8
335154,NY,161,200,2,2.91298,0,24
335155,NY,67,70,4,2.88368,0.09638,9.6
335156,NY,95,100,5,3.80685,0.18006,10.4
335158,NY,96.3,100,5,3.45387,0.07772,5.6
335159,NY,109.7,135,2,2.97671,0.08733,36
335160,NY,88.5,100,5,4.19237,0.26571,20
335161,NY,125.5,142,5,3.89587,0,4
335162,NY,176.6,185,5,2.85179,0.0621,4
335163,NY,214.8,235,4,2.89156,0.08706,6.4
335164,NY,157.6,173,1,3.17975,0.07307,127.2
335165,NY,160.3,183,5,2.82696,0.05554,7.2
335168,NY,100.8,102,2,2.75109,0.19634,12.8
335172,NY,129.2,142,1,3.37903,0.21792,250
335174,NY,368.8,364,5,3.13473,0.05327,3.2
335175,NY,337.9,353,3,2.54256,0.04421,31.2
335176,NY,175,180,3,3.8413,0.11452,39.2
335178,NY,205.1,215,4,3.25555,0.15102,6.4
335180,NY,88.7,100,1,3.17398,0.14039,89.6
335182,NY,153.6,160,5,4.65891,0.20617,18.4
335184,NY,457.9,513,1,3.80724,0.03147,242.4
335185,NY,135.8,153,5,3.1739,0.09453,11.2
335187,NY,152.4,167,4,2.79626,0.18625,9.6
335188,NY,69.5,79,4,4.46094,0.20446,16.8
335190,NY,125.7,132,2,2.70318,0.06333,71.2
335196,NY,234.6,278,3,3.84344,0.07505,22.4
335197,NY,500.5,566,3,4.0698,0.07162,36
335199,NY,216.2,230,4,3.15852,0.108,9.6
335201,NY,436.8,448,3,3.64672,0.1015,24
335202,NY,57.1,62,2,3.54014,0.12639,36
335204,NY,123.3,130,1,3.73323,0.07175,154
335208,NY,76.2,82,2,2.10615,0,100.8
335210,NY,76,80,2,3.80745,0.10295,27.2
335211,NY,224.9,262,1,,,61
335212,NY,113.4,120,1,3.25548,0.06625,36.8
335213,NY,282.5,320,4,3.79685,0.05717,23.2
335214,NY,192.1,200,2,3.45149,0.04191,24
335216,NY,35.3,40,4,3.54692,0.21195,34.4
335218,NY,112.4,120,4,3.56882,0.06682,21.6
335219,NY,53.8,60,3,3.41585,0.17767,17.6
335220,NY,54.6,60,5,4.07071,0.1389,17.6
335224,NY,85.2,88,4,2.68334,0.18945,14.4
335225,NY,61.3,60,3,3.11968,0.08594,29.6
335226,NY,155.2,180,2,4.14061,0.07467,69.6
335227,NY,502.3,524,5,3.17243,0,0
335228,NY,311.8,356,1,3.47581,0.08612,65.6
335229,NY,112.8,160,1,2.99933,0.11887,25.6
335231,NY,107.8,123,4,3.76714,0.30763,19.2
335232,NY,,499,5,,,3.2
335233,NY,70.5,80,2,3.54668,0.09417,46.4
335236,NY,,120,1,,,238.4
335238,NY,337.4,360,4,3.72728,0.06291,18.4
335239,NY,475.3,576,5,3.78574,0.11718,9.6
335243,NY,72.6,80,1,4.30383,0.15359,45.6
335245,NY,111.3,119,5,3.23138,0.07453,0
335247,NY,258.1,288,4,4.69623,0.08458,21.6
335248,NY,189.3,200,2,3.01531,0.13734,22.4
335249,NY,139.8,160,1,3.01195,0.16904,223.2
335250,NY,181.1,20,2,3.49335,0.15353,41.6
335252,NY,195.8,210,2,3.39061,0.10094,38.4
335253,NY,155.8,160,3,3.70005,0.08041,28
335254,NY,145.2,181,4,3.35405,0.12058,16
335255,NY,38.4,46,2,3.59583,0.16424,22.4
335256,NY,128.8,136,3,3.61512,0.12884,30.4
335257,NY,197.3,205,5,3.18862,0.11546,7.2
335259,NY,,130,5,,,2.4
335261,NY,288.3,300,4,3.31321,0.14917,8
335263,NY,161.3,182,5,4.26431,0.11214,22.4
335265,NY,352.3,362,4,3.65651,0.06619,12
335266,NY,191.8,200,4,3.0661,0.25015,15.2
335267,NY,69.2,156,1,3.43951,0.25378,76
335268,NY,141.4,148,5,3.92084,0.1136,22.4
335269,NY,201.3,240,5,3.74903,0.16399,0
335271,NY,188.4,196,5,3.51878,0.10294,9.6
335273,NY,113.9,120,4,2.76691,0.06449,9.6
335274,NY,105.3,120,3,4.0893,0.06959,37.6
335275,NY,56,62,4,,,12
335279,NY,187.1,200,1,2.79729,0,39.2
335280,NY,71,80,4,4.01474,0.19946,20
335281,NY,294.3,320,1,3.4119,0.14297,36.8
335283,NY,267.1,284,2,3.72826,0.17783,192.6
335284,NY,179.8,202,3,3.2297,0.15383,20.8
335285,NY,154.5,200,5,3.87063,0.07842,7.2
335286,NY,280.6,315,4,,,14.4
335287,NY,191.1,200,2,2.83019,0.12281,40
335288,NY,290.2,320,5,,,4
335289,NY,140.4,152,2,3.48226,0,29.6
335290,NY,187,189,4,3.3069,0.07321,16
335291,NY,290.8,300,2,3.69846,0.06143,32
335292,NY,216.5,240,3,3.26036,0.0336,40
335294,NY,178.9,200,5,3.48546,0.07436,0
335296,NY,292.8,300,4,2.92344,0.08813,16.8
335297,NY,161.2,158,2,3.35052,0.22023,24.8
335299,NY,58.4,60,5,3.56265,0.16587,10.4
335300,NY,193.1,196,2,3.48515,0.06208,48
335301,NY,227.6,230,2,3.42792,0.11616,22.4
335306,NY,110.6,120,3,3.59112,0.12125,39.2
335308,NY,83,84,5,4.52948,0.0895,12
335309,NY,106,105,2,3.81165,0.18948,32.8
335310,NY,149.2,160,5,4.0723,0.15622,16
335311,NY,86.2,96,3,3.80985,0.1602,13.6
335312,NY,155.4,160,5,3.18782,0.08149,9.6
335313,NY,28.4,30,1,3.7351,0.11805,57.6
335314,NY,92.3,100,2,3.45951,0.13673,26.4
335316,NY,83.1,87,5,3.15109,0.07938,8.8
335317,NY,,200,3,,,36
335320,NY,,121,3,,,20
335321,NY,224.1,240,2,3.35627,0.11436,13.6
335322,NY,82.2,114,1,3.54997,0.11553,48
335323,NY,93.1,120,3,3.70135,0.09495,22.4
335325,NY,110.1,120,2,3.8938,0.13565,45.6
335326,NY,188.8,200,4,4.11266,0.15516,9.6
335327,NY,194.1,200,1,2.83066,0,56
335328,NY,228.2,240,4,4.19271,0.11058,8
335330,NY,110.9,120,2,4.30506,0.16515,55.2
335331,NY,115.5,120,2,3.25377,0.16854,32
335332,NY,359.4,378,5,3.87645,0.11653,16.8
335333,NY,76.3,80,5,3.15972,0.08178,9.6
335334,NY,499.9,520,2,2.99182,0.09625,24.8
335336,NY,178.4,200,5,,,2.4
335337,NY,,150,3,,,13.6
335338,NY,294.3,455,1,,,394.4
335339,NY,80.4,82,5,3.36103,0.06118,0
335340,NY,144.4,156,3,5.76041,0.13238,32.8
335341,NY,143.4,160,1,3.5014,0.10501,52.8
335342,NY,112.1,120,5,3.57806,0.29147,2.4
335344,NY,71.9,80,2,,,24.8
335345,NY,173.5,190,5,3.784,0.12186,14.4
335346,NY,187,200,4,3.62983,0.09196,20
335347,NY,180.1,191,5,,,9.6
335348,NY,94.8,100,4,3.65995,0.18478,12
335349,NY,207.4,218,3,4.2814,0.17329,13.6
335350,NY,152.7,160,5,3.17183,0.14039,3.2
335351,NY,80.9,84,4,4.1367,0.06122,29.6
335353,NY,112.1,120,5,3.18917,0.12383,6.4
335355,NY,67,80,4,4.45572,0.04736,35.2
335357,NY,116.6,120,1,3.78566,0.05773,79.2
335358,NY,227.6,240,4,2.77654,0,9.6
335361,NY,102.5,108,4,5.12829,0.08359,16
335363,NY,365.2,432,5,3.70455,0.06092,8
335364,NY,52.3,61,1,3.38475,0.10617,57.6
335365,NY,132,160,5,3.55465,0.12258,9.6
335366,NY,41.4,44,3,3.72985,0.1987,25.6
335369,NY,120.3,120,5,5.73262,0.18797,10.4
335371,NY,135.9,160,1,3.71119,0.12945,63.2
335372,NY,290.6,320,3,3.21373,0.08364,6.4
335373,NY,194.9,200,4,2.96244,0.11001,6.4
335374,NY,103.5,117,3,3.93425,0.13008,28.8
335375,NY,,120,2,,,32.8
335376,NY,113.9,120,5,,,12
335377,NY,111.8,120,1,3.17985,0.22198,401.6
335378,NY,104.2,130,1,3.15765,0.06469,138
335379,NY,193.8,200,5,2.86416,0.07947,8
335380,NY,114.8,120,4,4.95271,0.12269,14.4
335381,NY,410.4,448,5,3.7591,0.16048,4.8
335382,NY,260.3,297,2,4.08714,0.07353,43.2
335383,NY,295,304,5,3.4207,0.1042,10.4
335386,NY,110.4,120,1,3.58725,0.07009,43.2
335387,NY,183.6,200,2,,,49.6
335388,NY,228,240,4,2.68168,0.19614,4.8
335389,NY,,120,1,,,42.4
335390,NY,129.8,164,4,4.06722,0.08849,20.8
335391,NY,75.9,90,2,4.28597,0.08959,43.2
335392,NY,191.7,200,2,3.32852,0.07131,58.4
335393,NY,137.8,160,2,3.65154,0.10685,49.6
335394,NY,327.8,356,2,3.70873,0.04938,26.4
335396,NY,94.7,100,4,3.39528,0.07451,10.4
335397,NY,145.5,160,1,3.23324,0.17781,47.2
335398,NY,111.4,120,4,3.30964,0.04049,17.6
335399,NY,157.2,203,5,4.15488,0.08122,12
335400,NY,98.8,120,2,2.9401,0.0919,33.6
335401,NY,144.8,160,5,3.9619,0.19172,2.4
335402,NY,95.4,100,5,3.37502,0.16869,0
335403,NY,174,182,4,4.42477,0.09456,31.2
335404,NY,108.3,120,3,3.54894,0.13227,13.6
335405,NY,295.6,328,5,3.5765,0.06266,5.6
335406,NY,184.7,192,2,3.91351,0.11192,36
335407,NY,43.3,48,3,2.46322,0,32.8
335408,NY,22.3,29,5,,,11.2
335409,NY,74.7,80,1,2.72245,0.136,42.4
335410,NY,109.8,120,3,,,16.8
335411,NY,282,320,4,,,4.8
335412,NY,168.2,174,1,3.65159,0.08803,424.8
335413,NY,117.8,122,2,4.37206,0.12373,121.2
335415,NY,,200,3,,,13.6
335416,NY,347.8,360,5,3.28959,0.08234,8.8
335418,NY,173.1,182,5,3.68163,0.14151,0
335419,NY,73.3,80,5,4.33003,0.10079,11.2
335421,NY,114.1,120,4,3.0784,0.18864,6.4
335422,NY,109.4,120,3,3.10051,0.10862,24.8
335423,NY,148.9,160,2,4.02746,0.1078,60.8
335424,NY,190.6,225,5,3.45952,0.07239,1.6
335425,NY,207.6,250,1,2.97905,0.06064,73.6
335426,NY,309.3,320,3,3.4025,0.10523,17.6
335427,NY,153.1,160,3,,,39.2
335428,NY,154.3,160,2,3.61646,0.06747,39.2
335429,NY,64.4,82,4,3.36109,0.12562,19.2
335431,NY,262.9,272,1,,,70.4
335432,NY,137,200,4,,,20.8
335433,NY,143.6,160,5,4.42534,0.3095,19.2
335434,NY,112.8,120,5,2.59426,0.06913,9.6
335435,NY,67,80,1,3.90467,0.15669,76.8
335436,NY,221.6,226,5,3.03773,0.10762,0
335437,NY,141.3,160,2,3.8591,0.14104,84.8
335438,NY,249.2,287,3,3.13703,0.14319,27.2
335439,NY,,120,1,,,228
335440,NY,184.1,200,5,3.77172,0.09225,8.8
335441,NY,115.2,120,3,3.63069,0.1357,20
335442,NY,33.6,54,2,5.43949,0.17696,36
335445,NY,394.7,515,3,3.87108,0.10045,30.4
335446,NY,259.8,278,5,2.96962,0.0698,8
335447,NY,76.2,120,3,,,15.2
335448,NY,192.6,200,5,3.507,0.23293,4
335449,NY,128,140,3,3.71983,0.1872,12.8
335451,NY,222.9,280,5,3.88282,0.17678,10.4
335454,NY,166.2,180,2,4.22756,0.11087,64.8
335455,NY,295.6,300,5,3.37828,0.10935,4
335457,NY,,82,1,,,59.2
335458,NY,115,122,5,3.48964,0.10364,4.8
335459,NY,215,240,2,3.02279,0.24823,34
335461,NY,245.6,255,5,4.20463,0.12258,9.6
335462,NY,716.9,816,5,2.99524,0.07826,0
335464,NY,179.8,190,4,3.50655,0.09836,16
335465,NY,201.6,210,2,3.69943,0,49.6
335466,NY,156.5,160,5,4.57032,0.07846,7.2
335467,NY,65.1,80,4,4.11894,0,20.8
335468,NY,260.8,272,3,4.34511,0.13128,24
335470,NY,493.5,510,5,4.27206,0.11397,2.4
335471,NY,89.6,120,2,3.99808,0.10888,219
335472,NY,186.1,200,2,2.85561,0,38.4
335473,NY,75.4,80,1,2.86742,0.23947,162
335475,NY,159.5,188,5,5.26885,0.22786,13.6
335476,NY,190.8,204,4,2.44133,0.0631,12.8
335478,NY,96.4,100,3,3.59337,0.14994,32.8
335480,NY,189.1,200,4,4.43307,0.09198,27.2
335481,NY,121.6,165,1,3.75751,0.1444,46.4
335482,NY,74.6,84,4,4.11773,0,35.2
335483,NY,202,214,2,3.17415,0.08168,48
335484,NY,303.8,386,5,2.82806,0,0
335485,NY,202.5,216,4,3.58681,0.06876,22.4
335486,NY,,200,3,,,23.2
335487,NY,244.3,250,4,3.75139,0.1282,20.8
335488,NY,162.6,200,1,3.32488,0.08858,53.6
335489,NY,115.1,120,3,2.51683,0.06504,24
335490,NY,38.8,79,5,3.2707,0.32229,0
335491,NY,522.8,514,4,3.21091,0.0879,13.6
335493,NY,246.6,240,4,3.14329,0.0776,8.8
335494,NY,45.6,46,5,3.44297,0.0195,21.6
335495,NY,228.1,243,5,3.5073,0.07269,11.2
335497,NY,61.8,86,3,5.65029,0.11602,24
335498,NY,267,278,5,3.5523,0.12643,0
335500,NY,111.7,126,3,4.63806,0.16868,24
335502,NY,228.3,238,5,2.79351,0.09618,4
335503,NY,304.5,314,3,3.17807,0.06204,17.6
335504,NY,150.9,160,5,4.29379,0.12878,15.2
335505,NY,302,320,4,3.42356,0.17097,3.2
335506,NY,196.5,200,3,3.65492,0.14239,37.6
335507,NY,189,202,1,3.66985,0.21463,63.2
335508,NY,167.2,192,2,3.30597,0.18191,14
335510,NY,,163,2,,,72
335511,NY,60,80,4,4.30985,0.12318,16.8
335513,NY,341.2,360,3,3.19746,0.15335,12.8
335514,NY,102.7,143,2,3.84205,0.25003,31.2
335515,NY,175.6,200,3,2.83529,0,26.4
335516,NY,383.1,400,3,3.25315,0.07178,14.4
335517,NY,56.5,58,2,3.49783,0.13382,24
335518,NY,197.9,257,1,2.82518,0,84.8
335520,NY,141.1,150,2,3.95848,0.09271,47.2
335521,NY,132.7,240,5,4.68426,0.20997,0
335522,NY,189.7,200,4,3.70307,0.0928,20
335523,NY,130.1,135,5,3.48225,0.12751,3.2
335524,NY,113.8,120,4,3.25993,0.20263,16
335525,NY,78.2,80,1,3.75424,0.19676,50.4
335526,NY,93.8,98,2,3.23607,0.1754,40
335527,NY,51.1,54,4,4.17125,0.24781,17.6
335528,NY,82.6,89,2,3.22239,0.10908,41.6
335531,NY,373.5,400,5,3.221,0.05544,0
335532,NY,128.3,140,5,3.42486,0.05173,10.4
335533,NY,78.6,83,3,3.37969,0.15476,16
335534,NY,95.2,120,4,3.90243,0.08253,20.8
335537,NY,,538,2,,,37.6
335538,NY,125.3,140,3,2.59644,0.07389,14.4
335539,NY,368.6,450,4,3.89405,0.19795,29.6
335540,NY,120.2,127,1,3.16281,0.18457,84
335541,NY,308.3,320,3,4.70323,0.06031,33.6
335543,NY,113.5,120,1,3.49698,0.07277,42.4
335545,NY,256.4,270,2,3.14397,0.1418,39.2
335546,NY,205.4,242,2,,,127.8
335548,NY,76.6,82,2,3.67863,0.15546,58.4
335549,NY,76.8,80,3,4.06344,0.21033,37.6
335554,NY,57.3,54,2,2.95723,0.14677,44
335555,NY,542.5,606,2,3.91479,0.04681,42.4
335556,NY,98.1,124,1,3.88845,0.02322,142.4
335557,NY,203.2,213,4,2.7809,0.05344,4.8
335558,NY,199.8,200,5,3.25146,0.12708,0
335559,NY,238.3,256,2,3.69976,0.0528,28
335560,NY,184.5,200,5,3.28636,0.09506,0
335561,NY,280.4,300,3,2.91085,0.0837,19.2
335562,NY,259.3,266,2,3.61853,0.06503,31.2
335563,NY,73.5,80,4,4.53992,0.19322,11.2
335564,NY,97.1,98,1,3.46019,0.13569,91.2
335565,NY,227.6,236,1,,,88.8
335566,NY,93.7,160,4,4.50702,0.08686,32
335568,NY,79.3,84,2,3.41045,0.10182,25.6
335569,NY,111.1,120,4,4.06238,0.11974,23.2
335570,NY,394.2,409,5,4.09247,0.06652,13.6
335571,NY,186.6,228,4,2.96576,0.06753,12.8
335572,NY,72.9,74,5,5.16491,0.10917,18.4
335573,NY,81.6,82,5,3.66871,0.13105,7.2
335574,NY,107.2,120,1,3.87451,0.13082,62.4
335576,NY,130.2,196,3,4.8344,0.13207,29.6
335577,NY,87.6,96,5,3.93896,0.08668,0
335578,NY,112.4,115,4,4.07708,0.05924,11.2
335579,NY,86.8,90,3,3.4027,0.08531,29.6
335581,NY,469.1,480,3,2.67311,0.06806,19.2
335582,NY,288.8,298,4,,,22.4
335583,NY,189.2,200,4,3.46036,0.11573,22.4
335585,NY,88.9,92,3,2.61605,0.07847,37.6
335586,NY,79.5,80,2,3.29954,0.10207,28
335587,NY,111,120,2,2.67304,0.07102,22.4
335588,NY,76.8,80,2,2.97799,0.1655,51.2
335589,NY,149.5,160,2,2.97817,0.11513,51.2
335590,NY,58.8,80,1,3.15962,0.35647,218.4
335592,NY,145.1,159,2,3.97537,0.04696,113.4
335593,NY,,122,2,,,129.6
335595,NY,32.7,40,3,3.47625,0.2112,19.2
335596,NY,113.8,120,1,3.46812,0.16688,48.8
335598,NY,78,80,3,3.61655,0.05268,33.6
335600,NY,197.3,220,1,3.45856,0.15586,84
335601,NY,68.6,82,4,3.65795,0.13557,20
335603,NY,108.8,120,5,4.05735,0.18143,21.6
335604,NY,118.1,120,5,2.67134,0.06313,2.4
335606,NY,50.3,53,5,4.47858,0.11417,6.4
335607,NY,36.9,40,4,3.53566,0.20162,23.2
335609,NY,280,295,3,3.33161,0.12093,31.2
335610,NY,36,37,5,3.42073,0.21114,9.6
335611,NY,177.9,183,5,2.69207,0.13548,0
335612,NY,240.6,262,1,3.9452,0.07524,50.4
335613,NY,107.7,120,4,2.41109,0.13102,9.6
335614,NY,53.1,60,5,4.12467,0,7.2
335615,NY,35.2,40,4,3.94976,0.18822,20
335617,NY,36.1,40,4,3.98503,0.13006,9.6
335618,NY,35.2,40,4,3.96548,0.12438,21.6
335619,NY,72.1,140,2,3.49872,0.1093,49.6
335620,NY,112.4,120,3,5.13268,0.10565,40
335621,NY,284.6,296,2,3.72258,0.14208,203.8
335625,NY,300.8,320,5,,,9.6
335626,NY,192.9,200,4,3.7125,0.08535,23.2
335627,NY,283.3,300,2,3.69906,0.05695,236.4
335628,NY,131.2,146,5,3.7415,0.05504,10.4
335629,NY,,288,5,,,12
335631,NY,193.6,220,5,3.41075,0.04955,1.6
335632,NY,108.8,120,2,3.41193,0.12344,44
335634,NY,175.6,184,5,4.66298,0.18091,10.4
335635,NY,132.1,140,4,3.84935,0.10188,22.4
335636,NY,95.4,100,3,3.07066,0.07616,24.8
335637,NY,129.1,140,4,3.13253,0.06429,19.2
335638,NY,172,200,2,3.70238,0.10992,119.2
335639,NY,57.4,64,5,2.94422,0.12006,7.2
335640,NY,67.9,95,2,4.40274,0,383.6
335641,NY,80.5,100,1,3.46136,0.17384,47.2
335642,NY,152.1,160,1,3.44321,0.25086,32
335644,NY,678.1,720,5,3.15735,0.04849,4
335645,NY,113.6,122,2,3.37028,0.09883,26.4
335647,NY,183,220,2,2.98505,0.0925,66.4
335648,NY,194.2,200,5,3.35474,0.11974,12
335649,NY,188.8,200,5,4.39724,0.11893,16
335650,NY,377.8,390,4,4.58689,0.0721,28
335652,NY,114.2,120,2,3.46229,0.21324,25.6
335653,NY,,420,5,,,0
335655,NY,207.5,230,5,3.6076,0.09979,0
335656,NY,225.1,240,5,4.10585,0.15587,0
335657,NY,105.9,134,1,2.89723,0.11794,33.6
335658,NY,74.8,80,1,,,58.4
335659,NY,223.6,240,5,2.45855,0,3.2
335661,NY,112.8,120,3,3.16148,0.07761,30.4
335662,NY,217.3,230,5,4.51421,0.21132,7.2
335663,NY,104.9,120,2,3.50461,0.10754,296
335665,NY,531.9,679,3,3.72227,0.12497,25.6
335666,NY,113,120,4,3.21641,0.18913,8.8
335667,NY,52.9,54,5,7.81028,0.12834,2.4
335668,NY,140.5,147,1,3.87352,0.05205,52
335669,NY,78,80,4,4.25801,0.23224,34.4
335672,NY,143.1,160,2,3.97693,0.05173,30.4
335673,NY,251.7,270,5,3.73917,0.07713,7.2
335674,NY,220.5,240,2,3.15071,0.03285,37.6
335675,NY,115.8,122,5,4.19034,0.12718,20
335676,NY,230.1,240,5,1.78035,0.02872,3.2
335677,NY,188.1,200,4,3.65092,0.18871,4
335678,NY,139.9,160,4,3.89359,0.1422,40
335679,NY,143.3,166,4,3.8154,0.08972,24.8
335680,NY,78,80,4,4.44195,0.13853,18.4
335681,NY,271.4,300,5,,,10.4
335682,NY,144.9,163,4,3.28753,0.09146,16.8
335683,NY,108.9,120,1,3.97436,0.0971,44.8
335684,NY,112.3,120,5,3.89534,0.17544,3.2
335685,NY,67.8,70,4,3.88836,0,12.8
335687,NY,,126,3,,,17.6
335688,NY,51.9,60,5,4.8923,0.47474,13.6
335690,NY,189.7,200,3,3.57259,0.09998,39.2
335691,NY,100.6,122,4,3.82584,0.08589,28
335692,NY,43.3,46,5,,,3.2
335693,NY,73.7,80,2,3.54988,0.10342,73.6
335694,NY,156.2,160,5,4.86604,0.3218,9.6
335695,NY,,200,4,,,12.8
335696,NY,448.9,460,5,4.29491,0.0729,19.2
335697,NY,188.2,192,4,5.61407,0.06334,24
335700,NY,112.7,120,5,5.7699,0.65282,8.8
335701,NY,107.7,112,4,4.74212,0.13757,14.4
335702,NY,249.3,256,5,5.2195,0.50072,0
335703,NY,220.3,225,5,4.22391,0.18069,21.6
335704,NY,118.7,120,2,,,29.6
335705,NY,78.7,82,4,4.81278,0.20523,28
335706,NY,111.8,120,2,4.21892,0.08549,54.4
335710,NY,193.5,200,4,3.78884,0.16265,14.4
335711,NY,83.6,88,3,3.46292,0.09605,18.4
335713,NY,114.3,120,3,4.05877,0.27035,24
335714,NY,46.7,49,5,4.39052,0.1709,0
335716,NY,140.6,154,5,3.71799,0.22167,5.6
335718,NY,,336,4,,,15.2
335719,NY,96.3,120,3,3.66732,0.14662,27.2
335720,NY,367,380,5,2.89753,0.07583,2.4
335721,NY,122.9,134,3,3.59136,0.11277,20.8
335723,NY,195.4,200,2,2.63809,0.12373,28
335724,NY,301.9,320,5,4.0989,0.06488,2.4
335725,NY,61.6,66,5,2.43137,0.05301,6.4
335726,NY,113.7,120,5,3.58519,0.17378,2.4
335727,NY,103.5,120,2,3.35364,0.04363,40
335730,NY,71.1,72,4,4.48207,0.11138,24.8
335732,NY,96.3,100,1,3.50908,0.18803,71.2
335734,NY,172.5,180,5,4.53964,0.20214,4.8
335735,NY,113.9,120,1,3.51759,0.09402,458.2
335737,NY,195,215,2,1.89183,0.14846,164
335738,NY,262.8,280,2,2.09446,0.04155,24
335739,NY,236.2,252,2,,,28.8
335742,NY,135.9,160,2,2.90035,0.13586,134.4
335744,NY,211.8,240,2,2.322,0.08401,25.6
335745,NY,,120,2,,,47.2
335746,NY,209.3,200,4,3.33741,0.05821,20.8
335747,NY,58.5,66,4,3.52161,0.12641,17.6
335748,NY,188.6,200,4,3.25464,0.11253,2.4
335750,NY,147.8,160,3,3.52999,0.09904,22.4
335751,NY,,90,5,,,2.4
335752,NY,153.3,172,4,3.83851,0.10488,23.2
335753,NY,229.1,240,4,3.03012,0.05536,7.2
335755,NY,222.9,240,3,3.54039,0.06829,30.4
335756,NY,149.9,162,5,3.7596,0.15885,9.6
335757,NY,187.3,192,5,4.27821,0.1764,6.4
335758,NY,344.8,350,4,3.88576,0.09503,14.4
335759,NY,79.2,80,1,3.38139,0.09923,69.6
335760,NY,115.1,122,5,4.32425,0.16998,15.2
335761,NY,172.1,180,3,,,38.4
335762,NY,39,40,5,2.65344,0.10613,5.6
335763,NY,116.5,200,5,3.18666,0.09558,4
335764,NY,159.4,160,2,3.73174,0.15529,338
335765,NY,251.3,258,5,3.23178,0.08378,10.4
335766,NY,115.7,120,2,3.72485,0.12264,35.2
335767,NY,148.3,160,3,4.04261,0.19044,20.8
335768,NY,73.6,80,3,4.65932,0.12899,24
335769,NY,117.3,120,3,3.82463,0.06475,24.8
335770,NY,,250,3,,,20
335771,NY,197.3,205,5,3.35018,0.08501,0
335772,NY,285.3,300,2,5.02907,0.0559,47.2
335774,NY,114.2,120,4,3.82236,0.163,22.4
335775,NY,188.1,199,3,3.75737,0,29.6
